Sequence_ID,Direction,Sender,Recipient,Packet_Type,Transmission_Timestamp
96351,UPLINK,20,0,CNTRL-RTS,0.08557084492476297
96352,DOWNLINK,0,"20,",CNTRL-CTS,0.0855717294076989
96353,UPLINK,20,0,DATA-ULDATA,0.0855717294076989
96354,DOWNLINK,0,"20,",CNTRL-ACK,0.08557346099932858
96368,DOWNLINK,0,"9,22,",CNTRL-CTA,0.0855854537610196
96369,UPLINK,9,0,CNTRL-RTS,0.08558548802773944
96370,DOWNLINK,0,"9,",CNTRL-CTS,0.08558637628114966
96371,UPLINK,9,0,DATA-ULDATA,0.08558637628114966
96372,DOWNLINK,0,"9,",CNTRL-ACK,0.08558810787277935
96374,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.08558903039290942
96375,UPLINK,13,0,CNTRL-RTS,0.08558904844285108
96376,DOWNLINK,0,"13,",CNTRL-CTS,0.08558995291303949
96377,UPLINK,13,0,DATA-ULDATA,0.08558995291303949
96378,DOWNLINK,0,"13,",CNTRL-ACK,0.08559168450466917
96399,DOWNLINK,0,"15,26,",CNTRL-CTA,0.08561013490727074
96400,UPLINK,15,0,CNTRL-RTS,0.08561017400544461
96401,DOWNLINK,0,"15,",CNTRL-CTS,0.0856110574274008
96402,UPLINK,15,0,DATA-ULDATA,0.0856110574274008
96403,DOWNLINK,0,"15,",CNTRL-ACK,0.08561278901903048
96436,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.08564230966319299
96437,UPLINK,10,0,CNTRL-RTS,0.08564233144678231
96438,DOWNLINK,0,"10,",CNTRL-CTS,0.08564323218332305
96439,UPLINK,10,0,DATA-ULDATA,0.08564323218332305
96440,DOWNLINK,0,"10,",CNTRL-ACK,0.08564496377495273
96448,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.08565142141586328
96449,UPLINK,13,0,CNTRL-RTS,0.08565143946580493
96450,DOWNLINK,0,"13,",CNTRL-CTS,0.08565234393599334
96451,UPLINK,13,0,DATA-ULDATA,0.08565234393599334
96452,DOWNLINK,0,"13,",CNTRL-ACK,0.08565407552762302
96529,DOWNLINK,0,"20,",CNTRL-CTA,0.08572418705750898
96530,UPLINK,20,0,CNTRL-RTS,0.08572422509470311
96531,DOWNLINK,0,"20,",CNTRL-CTS,0.08572510957763904
96532,UPLINK,20,0,DATA-ULDATA,0.08572510957763904
96533,DOWNLINK,0,"20,",CNTRL-ACK,0.08572684116926872
96572,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.0857618969342117
96573,UPLINK,8,0,CNTRL-RTS,0.0857619502506658
96574,DOWNLINK,0,"8,",CNTRL-CTS,0.08576281945434176
96575,UPLINK,8,0,DATA-ULDATA,0.08576281945434176
96576,DOWNLINK,0,"8,",CNTRL-ACK,0.08576455104597144
96593,DOWNLINK,0,"1,",CNTRL-CTA,0.0857793113680527
96594,UPLINK,1,0,CNTRL-RTS,0.08577936546013762
96595,DOWNLINK,0,"1,",CNTRL-CTS,0.08578023388818276
96596,UPLINK,1,0,DATA-ULDATA,0.08578023388818276
96597,DOWNLINK,0,"1,",CNTRL-ACK,0.08578196547981244
96642,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.08582255636553589
96643,UPLINK,8,0,CNTRL-RTS,0.08582260968198999
96644,DOWNLINK,0,"8,",CNTRL-CTS,0.08582347888566595
96645,UPLINK,8,0,DATA-ULDATA,0.08582347888566595
96646,DOWNLINK,0,"8,",CNTRL-ACK,0.08582521047729563
96739,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.08591008232926284
96740,UPLINK,10,0,CNTRL-RTS,0.08591010411285216
96741,DOWNLINK,0,"10,",CNTRL-CTS,0.0859110048493929
96742,UPLINK,10,0,DATA-ULDATA,0.0859110048493929
96743,DOWNLINK,0,"10,",CNTRL-ACK,0.08591273644102258
96780,DOWNLINK,0,"9,22,",CNTRL-CTA,0.0859459471657054
96781,UPLINK,22,0,CNTRL-RTS,0.08594596165274167
96782,DOWNLINK,0,"22,",CNTRL-CTS,0.08594686968583547
96783,UPLINK,22,0,DATA-ULDATA,0.08594686968583547
96784,DOWNLINK,0,"22,",CNTRL-ACK,0.08594860127746515
96802,DOWNLINK,0,"12,21,",CNTRL-CTA,0.08596428411967648
96803,UPLINK,21,0,CNTRL-RTS,0.08596430823889736
96804,DOWNLINK,0,"21,",CNTRL-CTS,0.08596520663980654
96805,UPLINK,21,0,DATA-ULDATA,0.08596520663980654
96806,DOWNLINK,0,"21,",CNTRL-ACK,0.08596693823143622
96821,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.08597985351325732
96822,UPLINK,13,0,CNTRL-RTS,0.08597987156319897
96823,DOWNLINK,0,"13,",CNTRL-CTS,0.08598077603338738
96824,UPLINK,13,0,DATA-ULDATA,0.08598077603338738
96825,DOWNLINK,0,"13,",CNTRL-ACK,0.08598250762501707
96846,DOWNLINK,0,"15,26,",CNTRL-CTA,0.08600095802761863
96847,UPLINK,15,0,CNTRL-RTS,0.08600099712579251
96848,DOWNLINK,0,"15,",CNTRL-CTS,0.0860018805477487
96849,UPLINK,15,0,DATA-ULDATA,0.0860018805477487
96850,DOWNLINK,0,"15,",CNTRL-ACK,0.08600361213937838
96953,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.08609770919264637
96954,UPLINK,2,0,CNTRL-RTS,0.08609775177647619
96955,UPLINK,13,0,CNTRL-RTS,0.08609772724258802
96956,DOWNLINK,0,"2,13,",CNTRL-CTS,0.08609863171277643
96957,UPLINK,2,0,DATA-ULDATA,0.08609863171277643
96958,UPLINK,13,0,DATA-ULDATA,0.08610036330440611
96959,DOWNLINK,0,"2,13,",CNTRL-ACK,0.08610209489603579
96962,DOWNLINK,0,"7,",CNTRL-CTA,0.08610393993629595
96963,UPLINK,7,0,CNTRL-RTS,0.08610399237023471
96964,DOWNLINK,0,"7,",CNTRL-CTS,0.08610486245642601
96965,UPLINK,7,0,DATA-ULDATA,0.08610486245642601
96966,DOWNLINK,0,"7,",CNTRL-ACK,0.08610659404805569
97067,DOWNLINK,0,"23,",CNTRL-CTA,0.08619884606106352
97068,UPLINK,23,0,CNTRL-RTS,0.08619890072522687
97069,DOWNLINK,0,"23,",CNTRL-CTS,0.08619976858119359
97070,UPLINK,23,0,DATA-ULDATA,0.08619976858119359
97071,DOWNLINK,0,"23,",CNTRL-ACK,0.08620150017282327
97120,DOWNLINK,0,"9,22,",CNTRL-CTA,0.08624578113906703
97121,UPLINK,22,0,CNTRL-RTS,0.0862457956261033
97122,DOWNLINK,0,"22,",CNTRL-CTS,0.0862467036591971
97123,UPLINK,22,0,DATA-ULDATA,0.0862467036591971
97124,DOWNLINK,0,"22,",CNTRL-ACK,0.08624843525082677
97145,DOWNLINK,0,"24,",CNTRL-CTA,0.08626688565342834
97146,UPLINK,24,0,CNTRL-RTS,0.08626693759901208
97147,DOWNLINK,0,"24,",CNTRL-CTS,0.0862678081735584
97148,UPLINK,24,0,DATA-ULDATA,0.0862678081735584
97149,DOWNLINK,0,"24,",CNTRL-ACK,0.08626953976518809
97173,DOWNLINK,0,"6,",CNTRL-CTA,0.08629075772817989
97174,UPLINK,6,0,CNTRL-RTS,0.0862907797885408
97175,DOWNLINK,0,"6,",CNTRL-CTS,0.08629168024830995
97176,UPLINK,6,0,DATA-ULDATA,0.08629168024830995
97177,DOWNLINK,0,"6,",CNTRL-ACK,0.08629341183993963
97212,DOWNLINK,0,"12,21,",CNTRL-CTA,0.0863247775243623
97213,UPLINK,21,0,CNTRL-RTS,0.08632480164358318
97214,DOWNLINK,0,"21,",CNTRL-CTS,0.08632570004449236
97215,UPLINK,21,0,DATA-ULDATA,0.08632570004449236
97216,DOWNLINK,0,"21,",CNTRL-ACK,0.08632743163612204
97330,DOWNLINK,0,"3,",CNTRL-CTA,0.08643167641082089
97331,UPLINK,3,0,CNTRL-RTS,0.08643169317801927
97332,DOWNLINK,0,"3,",CNTRL-CTS,0.08643259893095095
97333,UPLINK,3,0,DATA-ULDATA,0.08643259893095095
97334,DOWNLINK,0,"3,",CNTRL-ACK,0.08643433052258064
97347,DOWNLINK,0,"24,",CNTRL-CTA,0.08644540076414158
97348,UPLINK,24,0,CNTRL-RTS,0.08644545270972531
97349,DOWNLINK,0,"24,",CNTRL-CTS,0.08644632328427164
97350,UPLINK,24,0,DATA-ULDATA,0.08644632328427164
97351,DOWNLINK,0,"24,",CNTRL-ACK,0.08644805487590132
97392,DOWNLINK,0,"9,22,",CNTRL-CTA,0.08648495568110445
97393,UPLINK,22,0,CNTRL-RTS,0.08648497016814072
97394,DOWNLINK,0,"22,",CNTRL-CTS,0.08648587820123452
97395,UPLINK,22,0,DATA-ULDATA,0.08648587820123452
97396,DOWNLINK,0,"22,",CNTRL-ACK,0.0864876097928642
97426,DOWNLINK,0,"16,18,",CNTRL-CTA,0.08651436287663647
97427,UPLINK,18,0,CNTRL-RTS,0.08651441045537334
97428,DOWNLINK,0,"18,",CNTRL-CTS,0.08651528539676653
97429,UPLINK,18,0,DATA-ULDATA,0.08651528539676653
97430,DOWNLINK,0,"18,",CNTRL-ACK,0.08651701698839621
97436,DOWNLINK,0,"7,",CNTRL-CTA,0.0865216295890466
97437,UPLINK,7,0,CNTRL-RTS,0.08652168202298537
97438,DOWNLINK,0,"7,",CNTRL-CTS,0.08652255210917667
97439,UPLINK,7,0,DATA-ULDATA,0.08652255210917667
97440,DOWNLINK,0,"7,",CNTRL-ACK,0.08652428370080635
97450,DOWNLINK,0,"19,",CNTRL-CTA,0.08653258638197706
97451,UPLINK,19,0,CNTRL-RTS,0.08653262585159613
97452,DOWNLINK,0,"19,",CNTRL-CTS,0.08653350890210712
97453,UPLINK,19,0,DATA-ULDATA,0.08653350890210712
97454,DOWNLINK,0,"19,",CNTRL-ACK,0.0865352404937368
97512,DOWNLINK,0,"1,",CNTRL-CTA,0.08658782414115127
97513,UPLINK,1,0,CNTRL-RTS,0.08658787823323619
97514,DOWNLINK,0,"1,",CNTRL-CTS,0.08658874666128133
97515,UPLINK,1,0,DATA-ULDATA,0.08658874666128133
97516,DOWNLINK,0,"1,",CNTRL-ACK,0.08659047825291101
97594,DOWNLINK,0,"5,27,",CNTRL-CTA,0.08666151230292704
97595,UPLINK,5,0,CNTRL-RTS,0.08666152659916025
97596,DOWNLINK,0,"5,",CNTRL-CTS,0.0866624348230571
97597,UPLINK,5,0,DATA-ULDATA,0.0866624348230571
97598,DOWNLINK,0,"5,",CNTRL-ACK,0.08666416641468679
97658,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.0867185951023614
97659,UPLINK,8,0,CNTRL-RTS,0.0867186484188155
97660,DOWNLINK,0,"8,",CNTRL-CTS,0.08671951762249147
97661,UPLINK,8,0,DATA-ULDATA,0.08671951762249147
97662,DOWNLINK,0,"8,",CNTRL-ACK,0.08672124921412115
97722,DOWNLINK,0,"15,26,",CNTRL-CTA,0.08677567790179577
97723,UPLINK,26,0,CNTRL-RTS,0.08677569034781998
97724,DOWNLINK,0,"26,",CNTRL-CTS,0.08677660042192584
97725,UPLINK,26,0,DATA-ULDATA,0.08677660042192584
97726,DOWNLINK,0,"26,",CNTRL-ACK,0.08677833201355552
97739,DOWNLINK,0,"7,",CNTRL-CTA,0.08678940225511646
97740,UPLINK,7,0,CNTRL-RTS,0.08678945468905522
97741,DOWNLINK,0,"7,",CNTRL-CTS,0.08679032477524652
97742,UPLINK,7,0,DATA-ULDATA,0.08679032477524652
97743,DOWNLINK,0,"7,",CNTRL-ACK,0.0867920563668762
97749,DOWNLINK,0,"1,",CNTRL-CTA,0.0867966689675266
97750,UPLINK,1,0,CNTRL-RTS,0.08679672305961152
97751,DOWNLINK,0,"1,",CNTRL-CTS,0.08679759148765666
97752,UPLINK,1,0,DATA-ULDATA,0.08679759148765666
97753,DOWNLINK,0,"1,",CNTRL-ACK,0.08679932307928634
97803,DOWNLINK,0,"16,18,",CNTRL-CTA,0.08684452656566018
97804,UPLINK,18,0,CNTRL-RTS,0.08684457414439704
97805,DOWNLINK,0,"18,",CNTRL-CTS,0.08684544908579024
97806,UPLINK,18,0,DATA-ULDATA,0.08684544908579024
97807,DOWNLINK,0,"18,",CNTRL-ACK,0.08684718067741992
97891,DOWNLINK,0,"24,",CNTRL-CTA,0.08692374984821642
97892,UPLINK,24,0,CNTRL-RTS,0.08692380179380016
97893,DOWNLINK,0,"24,",CNTRL-CTS,0.08692467236834649
97894,UPLINK,24,0,DATA-ULDATA,0.08692467236834649
97895,DOWNLINK,0,"24,",CNTRL-ACK,0.08692640395997617
97954,DOWNLINK,0,"12,21,",CNTRL-CTA,0.08697991012752071
97955,UPLINK,12,0,CNTRL-RTS,0.0869799410722814
97956,DOWNLINK,0,"12,",CNTRL-CTS,0.08698083264765077
97957,UPLINK,12,0,DATA-ULDATA,0.08698083264765077
97958,DOWNLINK,0,"12,",CNTRL-ACK,0.08698256423928045
98016,DOWNLINK,0,"6,",CNTRL-CTA,0.08703514788669492
98017,UPLINK,6,0,CNTRL-RTS,0.08703516994705583
98018,DOWNLINK,0,"6,",CNTRL-CTS,0.08703607040682498
98019,UPLINK,6,0,DATA-ULDATA,0.08703607040682498
98020,DOWNLINK,0,"6,",CNTRL-ACK,0.08703780199845466
98037,DOWNLINK,0,"9,22,",CNTRL-CTA,0.08705256232053592
98038,UPLINK,9,0,CNTRL-RTS,0.08705259658725575
98039,DOWNLINK,0,"9,",CNTRL-CTS,0.08705348484066598
98040,UPLINK,9,0,DATA-ULDATA,0.08705348484066598
98041,DOWNLINK,0,"9,",CNTRL-ACK,0.08705521643229566
98049,DOWNLINK,0,"3,",CNTRL-CTA,0.08706167407320621
98050,UPLINK,3,0,CNTRL-RTS,0.08706169084040459
98051,DOWNLINK,0,"3,",CNTRL-CTS,0.08706259659333627
98052,UPLINK,3,0,DATA-ULDATA,0.08706259659333627
98053,DOWNLINK,0,"3,",CNTRL-ACK,0.08706432818496596
98143,DOWNLINK,0,"7,",CNTRL-CTA,0.08714643247654293
98144,UPLINK,7,0,CNTRL-RTS,0.08714648491048169
98145,DOWNLINK,0,"7,",CNTRL-CTS,0.08714735499667299
98146,UPLINK,7,0,DATA-ULDATA,0.08714735499667299
98147,DOWNLINK,0,"7,",CNTRL-ACK,0.08714908658830267
98206,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.08720259275584721
98207,UPLINK,14,0,CNTRL-RTS,0.08720263982471933
98208,DOWNLINK,0,"14,",CNTRL-CTS,0.08720351527597728
98209,UPLINK,14,0,DATA-ULDATA,0.08720351527597728
98210,DOWNLINK,0,"14,",CNTRL-ACK,0.08720524686760696
98241,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.08723292247150931
98242,UPLINK,14,0,CNTRL-RTS,0.08723296954038143
98243,DOWNLINK,0,"14,",CNTRL-CTS,0.08723384499163937
98244,UPLINK,14,0,DATA-ULDATA,0.08723384499163937
98245,DOWNLINK,0,"14,",CNTRL-ACK,0.08723557658326905
98295,DOWNLINK,0,"24,",CNTRL-CTA,0.08728078006964289
98296,UPLINK,24,0,CNTRL-RTS,0.08728083201522663
98297,DOWNLINK,0,"24,",CNTRL-CTS,0.08728170258977296
98298,UPLINK,24,0,DATA-ULDATA,0.08728170258977296
98299,DOWNLINK,0,"24,",CNTRL-ACK,0.08728343418140264
98301,DOWNLINK,0,"15,26,",CNTRL-CTA,0.08728435670153271
98302,UPLINK,15,0,CNTRL-RTS,0.0872843957997066
98303,DOWNLINK,0,"15,",CNTRL-CTS,0.08728527922166278
98304,UPLINK,15,0,DATA-ULDATA,0.08728527922166278
98305,DOWNLINK,0,"15,",CNTRL-ACK,0.08728701081329246
98338,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.08731653145745497
98339,UPLINK,10,0,CNTRL-RTS,0.08731655324104429
98340,DOWNLINK,0,"10,",CNTRL-CTS,0.08731745397758503
98341,UPLINK,10,0,DATA-ULDATA,0.08731745397758503
98342,DOWNLINK,0,"10,",CNTRL-ACK,0.08731918556921471
98383,DOWNLINK,0,"25,",CNTRL-CTA,0.08735608637441784
98384,UPLINK,25,0,CNTRL-RTS,0.08735612618114422
98385,DOWNLINK,0,"25,",CNTRL-CTS,0.08735700889454791
98386,UPLINK,25,0,DATA-ULDATA,0.08735700889454791
98387,DOWNLINK,0,"25,",CNTRL-ACK,0.08735874048617759
98416,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.08738457104981978
98417,UPLINK,2,0,CNTRL-RTS,0.0873846136336496
98418,DOWNLINK,0,"2,",CNTRL-CTS,0.08738549356994985
98419,UPLINK,2,0,DATA-ULDATA,0.08738549356994985
98420,DOWNLINK,0,"2,",CNTRL-ACK,0.08738722516157953
98426,DOWNLINK,0,"3,",CNTRL-CTA,0.08739183776222992
98427,UPLINK,3,0,CNTRL-RTS,0.0873918545294283
98428,DOWNLINK,0,"3,",CNTRL-CTS,0.08739276028235998
98429,UPLINK,3,0,DATA-ULDATA,0.08739276028235998
98430,DOWNLINK,0,"3,",CNTRL-ACK,0.08739449187398966
98445,DOWNLINK,0,"15,26,",CNTRL-CTA,0.08740740715581076
98446,UPLINK,26,0,CNTRL-RTS,0.08740741960183497
98447,DOWNLINK,0,"26,",CNTRL-CTS,0.08740832967594082
98448,UPLINK,26,0,DATA-ULDATA,0.08740832967594082
98449,DOWNLINK,0,"26,",CNTRL-ACK,0.0874100612675705
98459,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.08741836394874121
98460,UPLINK,14,0,CNTRL-RTS,0.08741841101761333
98461,DOWNLINK,0,"14,",CNTRL-CTS,0.08741928646887127
98462,UPLINK,14,0,DATA-ULDATA,0.08741928646887127
98463,DOWNLINK,0,"14,",CNTRL-ACK,0.08742101806050095
98488,DOWNLINK,0,"5,27,",CNTRL-CTA,0.08744315854362283
98489,UPLINK,5,0,CNTRL-RTS,0.08744317283985605
98490,DOWNLINK,0,"5,",CNTRL-CTS,0.0874440810637529
98491,UPLINK,5,0,DATA-ULDATA,0.0874440810637529
98492,DOWNLINK,0,"5,",CNTRL-ACK,0.08744581265538258
98495,DOWNLINK,0,"16,18,",CNTRL-CTA,0.08744765769564274
98496,UPLINK,16,0,CNTRL-RTS,0.08744770044585604
98497,DOWNLINK,0,"16,",CNTRL-CTS,0.0874485802157728
98498,UPLINK,16,0,DATA-ULDATA,0.0874485802157728
98499,DOWNLINK,0,"16,",CNTRL-ACK,0.08745031180740248
98500,DOWNLINK,0,"9,22,",CNTRL-CTA,0.08745031180740248
98501,UPLINK,22,0,CNTRL-RTS,0.08745032629443875
98502,DOWNLINK,0,"22,",CNTRL-CTS,0.08745123432753255
98503,UPLINK,22,0,DATA-ULDATA,0.08745123432753255
98504,DOWNLINK,0,"22,",CNTRL-ACK,0.08745296591916223
98591,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.08753230265034896
98592,UPLINK,10,0,CNTRL-RTS,0.08753232443393828
98593,DOWNLINK,0,"10,",CNTRL-CTS,0.08753322517047903
98594,UPLINK,10,0,DATA-ULDATA,0.08753322517047903
98595,DOWNLINK,0,"10,",CNTRL-ACK,0.0875349567621087
98655,DOWNLINK,0,"15,26,",CNTRL-CTA,0.08758938544978333
98656,UPLINK,15,0,CNTRL-RTS,0.0875894245479572
98657,DOWNLINK,0,"15,",CNTRL-CTS,0.08759030796991339
98658,UPLINK,15,0,DATA-ULDATA,0.08759030796991339
98659,DOWNLINK,0,"15,",CNTRL-ACK,0.08759203956154307
98676,DOWNLINK,0,"4,",CNTRL-CTA,0.08760679988362433
98677,UPLINK,4,0,CNTRL-RTS,0.08760683231972471
98678,DOWNLINK,0,"4,",CNTRL-CTS,0.08760772240375439
98679,UPLINK,4,0,DATA-ULDATA,0.08760772240375439
98680,DOWNLINK,0,"4,",CNTRL-ACK,0.08760945399538407
98791,DOWNLINK,0,"5,27,",CNTRL-CTA,0.08771093120969269
98792,UPLINK,5,0,CNTRL-RTS,0.0877109455059259
98793,DOWNLINK,0,"5,",CNTRL-CTS,0.08771185372982275
98794,UPLINK,5,0,DATA-ULDATA,0.08771185372982275
98795,DOWNLINK,0,"5,",CNTRL-ACK,0.08771358532145243
98812,DOWNLINK,0,"23,",CNTRL-CTA,0.08772834564353368
98813,UPLINK,23,0,CNTRL-RTS,0.08772840030769703
98814,DOWNLINK,0,"23,",CNTRL-CTS,0.08772926816366375
98815,UPLINK,23,0,DATA-ULDATA,0.08772926816366375
98816,DOWNLINK,0,"23,",CNTRL-ACK,0.08773099975529343
98838,DOWNLINK,0,"25,",CNTRL-CTA,0.08775037267802507
98839,UPLINK,25,0,CNTRL-RTS,0.08775041248475145
98840,DOWNLINK,0,"25,",CNTRL-CTS,0.08775129519815514
98841,UPLINK,25,0,DATA-ULDATA,0.08775129519815514
98842,DOWNLINK,0,"25,",CNTRL-ACK,0.08775302678978482
98861,DOWNLINK,0,"15,26,",CNTRL-CTA,0.08776963215212623
98862,UPLINK,15,0,CNTRL-RTS,0.08776967125030011
98863,DOWNLINK,0,"15,",CNTRL-CTS,0.08777055467225629
98864,UPLINK,15,0,DATA-ULDATA,0.08777055467225629
98865,DOWNLINK,0,"15,",CNTRL-ACK,0.08777228626388597
98867,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.08777320878401605
98868,UPLINK,10,0,CNTRL-RTS,0.08777323056760537
98869,DOWNLINK,0,"10,",CNTRL-CTS,0.08777413130414612
98870,UPLINK,10,0,DATA-ULDATA,0.08777413130414612
98871,DOWNLINK,0,"10,",CNTRL-ACK,0.0877758628957758
98912,DOWNLINK,0,"25,",CNTRL-CTA,0.08781276370097893
98913,UPLINK,25,0,CNTRL-RTS,0.0878128035077053
98914,DOWNLINK,0,"25,",CNTRL-CTS,0.087813686221109
98915,UPLINK,25,0,DATA-ULDATA,0.087813686221109
98916,DOWNLINK,0,"25,",CNTRL-ACK,0.08781541781273867
98968,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.08786246633937267
98969,UPLINK,11,0,CNTRL-RTS,0.08786251949963514
98970,DOWNLINK,0,"11,",CNTRL-CTS,0.08786338885950273
98971,UPLINK,11,0,DATA-ULDATA,0.08786338885950273
98972,DOWNLINK,0,"11,",CNTRL-ACK,0.08786512045113241
99011,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.08790017621607539
99012,UPLINK,2,0,CNTRL-RTS,0.08790021879990521
99013,DOWNLINK,0,"2,",CNTRL-CTS,0.08790109873620545
99014,UPLINK,2,0,DATA-ULDATA,0.08790109873620545
99015,DOWNLINK,0,"2,",CNTRL-ACK,0.08790283032783514
99044,DOWNLINK,0,"9,22,",CNTRL-CTA,0.08792866089147733
99045,UPLINK,9,0,CNTRL-RTS,0.08792869515819716
99046,DOWNLINK,0,"9,",CNTRL-CTS,0.08792958341160739
99047,UPLINK,9,0,DATA-ULDATA,0.08792958341160739
99048,DOWNLINK,0,"9,",CNTRL-ACK,0.08793131500323707
99081,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.08796083564739958
99082,UPLINK,14,0,CNTRL-RTS,0.0879608827162717
99083,UPLINK,17,0,CNTRL-RTS,0.0879608835368553
99084,DOWNLINK,0,"14,17,",CNTRL-CTS,0.08796175816752964
99085,UPLINK,14,0,DATA-ULDATA,0.08796175816752964
99086,UPLINK,17,0,DATA-ULDATA,0.08796348975915932
99087,DOWNLINK,0,"14,17,",CNTRL-ACK,0.087965221350789
99102,DOWNLINK,0,"20,",CNTRL-CTA,0.0879781366326101
99103,UPLINK,20,0,CNTRL-RTS,0.08797817466980423
99104,DOWNLINK,0,"20,",CNTRL-CTS,0.08797905915274017
99105,UPLINK,20,0,DATA-ULDATA,0.08797905915274017
99106,DOWNLINK,0,"20,",CNTRL-ACK,0.08798079074436985
99110,DOWNLINK,0,"24,",CNTRL-CTA,0.08798355830476008
99111,UPLINK,24,0,CNTRL-RTS,0.08798361025034382
99112,DOWNLINK,0,"24,",CNTRL-CTS,0.08798448082489015
99113,UPLINK,24,0,DATA-ULDATA,0.08798448082489015
99114,DOWNLINK,0,"24,",CNTRL-ACK,0.08798621241651983
99120,DOWNLINK,0,"5,27,",CNTRL-CTA,0.08799082501717022
99121,UPLINK,27,0,CNTRL-RTS,0.08799085716566654
99122,DOWNLINK,0,"27,",CNTRL-CTS,0.08799174753730028
99123,UPLINK,27,0,DATA-ULDATA,0.08799174753730028
99124,DOWNLINK,0,"27,",CNTRL-ACK,0.08799347912892996
99130,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.08799809172958035
99131,UPLINK,13,0,CNTRL-RTS,0.08799810977952201
99132,DOWNLINK,0,"13,",CNTRL-CTS,0.08799901424971042
99133,UPLINK,13,0,DATA-ULDATA,0.08799901424971042
99134,DOWNLINK,0,"13,",CNTRL-ACK,0.0880007458413401
99269,DOWNLINK,0,"23,",CNTRL-CTA,0.0881243635387706
99270,UPLINK,23,0,CNTRL-RTS,0.08812441820293394
99271,DOWNLINK,0,"23,",CNTRL-CTS,0.08812528605890066
99272,UPLINK,23,0,DATA-ULDATA,0.08812528605890066
99273,DOWNLINK,0,"23,",CNTRL-ACK,0.08812701765053034
99293,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.08814454553300183
99294,UPLINK,14,0,CNTRL-RTS,0.08814459260187395
99295,DOWNLINK,0,"14,",CNTRL-CTS,0.08814546805313189
99296,UPLINK,14,0,DATA-ULDATA,0.08814546805313189
99297,DOWNLINK,0,"14,",CNTRL-ACK,0.08814719964476157
99339,DOWNLINK,0,"23,",CNTRL-CTA,0.08818502297009478
99340,UPLINK,23,0,CNTRL-RTS,0.08818507763425813
99341,DOWNLINK,0,"23,",CNTRL-CTS,0.08818594549022485
99342,UPLINK,23,0,DATA-ULDATA,0.08818594549022485
99343,DOWNLINK,0,"23,",CNTRL-ACK,0.08818767708185453
99394,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.08823380308835845
99395,UPLINK,2,0,CNTRL-RTS,0.08823384567218827
99396,DOWNLINK,0,"2,",CNTRL-CTS,0.08823472560848851
99397,UPLINK,2,0,DATA-ULDATA,0.08823472560848851
99398,DOWNLINK,0,"2,",CNTRL-ACK,0.08823645720011819
99423,DOWNLINK,0,"5,27,",CNTRL-CTA,0.08825859768324007
99424,UPLINK,5,0,CNTRL-RTS,0.08825861197947328
99425,DOWNLINK,0,"5,",CNTRL-CTS,0.08825952020337013
99426,UPLINK,5,0,DATA-ULDATA,0.08825952020337013
99427,DOWNLINK,0,"5,",CNTRL-ACK,0.08826125179499981
99476,DOWNLINK,0,"6,",CNTRL-CTA,0.08830553276124357
99477,UPLINK,6,0,CNTRL-RTS,0.08830555482160449
99478,DOWNLINK,0,"6,",CNTRL-CTS,0.08830645528137364
99479,UPLINK,6,0,DATA-ULDATA,0.08830645528137364
99480,DOWNLINK,0,"6,",CNTRL-ACK,0.08830818687300332
99497,DOWNLINK,0,"9,22,",CNTRL-CTA,0.08832294719508457
99498,UPLINK,9,0,CNTRL-RTS,0.08832298146180441
99499,DOWNLINK,0,"9,",CNTRL-CTS,0.08832386971521464
99500,UPLINK,9,0,DATA-ULDATA,0.08832386971521464
99501,DOWNLINK,0,"9,",CNTRL-ACK,0.08832560130684432
99524,DOWNLINK,0,"15,26,",CNTRL-CTA,0.08834589674970604
99525,UPLINK,26,0,CNTRL-RTS,0.08834590919573025
99526,DOWNLINK,0,"26,",CNTRL-CTS,0.0883468192698361
99527,UPLINK,26,0,DATA-ULDATA,0.0883468192698361
99528,DOWNLINK,0,"26,",CNTRL-ACK,0.08834855086146579
99623,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.08843526775369315
99624,UPLINK,11,0,CNTRL-RTS,0.08843532091395562
99625,DOWNLINK,0,"11,",CNTRL-CTS,0.08843619027382321
